1166,F,"The COVID-19 epidemic is almost finished in the Netherlands. The government did not close a single shop. Tweeted initially by a former Bolsonaro minister, Osmar Terra, on March 31",3,,,,
1170,F,There no coronavirus in Africa because there is no money there and they cannot get into debt with the International Monetary Fund,3,,,,
1172,F,World Health Organization condemned lockdown measures against COVID-19,2,,,,
1186,F,Video shows Italy turns to Islam after giving up by the Italian authoritis,2,,,,
1187,F,The video of unprecedented stone rain in Rome suggests the fate of pro-communist Italy,3,,,,
1191,U,Woman in China arrested for ‘refusing to wear mask�?as coronavirus crisis deepens,2,,,,
1192,U,Traditional Chinese remedy said to help fight Wuhan coronavirus sparks panic buying,2,,,,
1193,F,The photo of a porn actor used to pass as a health professional,3,,,,
1194,U,"Up to 75,000 could be infected with coronavirus in Wuhan, says Lancet study",2,,,,
1195,F,Video shows a supermarket in Louisiana had a breakdown: people were plundering goods with armed soldiers onsite,2,,,,
1197,F,Video shows that the Italian government/ Brisbane police used zombie robots/ drones to chase their citizen and make them stay home,2,,,,
1199,F,Vladimir Putin says that world leaders are trying to reduce the population,2,,,,
1202,U,Worried Chinese tourists don face masks to visit Windsor Castle,2,,,,
1206,U,ustralian family in Coronavirus epicentre Wuhan in China refuse to come back home,2,,,,
1213,U,"Working from home a novel, occasionally frustrating, experience for Hongkongers used to rhythms of office life",2,,,,
1216,F,The Irish Prime Minister/Taoiseach Leo Varadkar has urged people not to use the Houseparty video messaging app due to security concerns,3,,,,
1232,U,Vitamin C kills viruses,2,,,,
1236,U,"The Wuhan coronavirus death toll in mainland China has overtaken SARS ""China’s rate cuts in response to coronavirus ‘too marginal�?to help economy, analyst says""",3,,,,
1253,U,Uber freezes many accounts after flagging a possible coronavirus case,2,,,,
1258,U,"These are the 11 US 'enhanced health screening' airports ""US military ready to house 1,000 for virus quarantine""",3,,,,
1267,F,"The ex-Health Minister Nikola Todorov, otherwise a lawyer by profession, is a consultant of the current Minister of Health for expert advice and expertise in the field of epidemiology",3,,,,
1275,F,The maps shows the cases by provinces in Turkey,3,,,,
1277,U,Trump praised China’s response to the coronavirus outbreak,2,,,,
1296,F,Video shows Muslim prayers at a chuch in Switzerland due to the outbreak,2,,,,
1308,U,Wuhan turns sports halls and exhibition centres into coronavirus hospitals overnight,2,,,,
1310,U,Whistleblower arrested for ‘revealing how many bodies there are in Wuhan?,2,,,,
1317,U,Woman scared off rapist by coughing and saying she was from Wuhan,2,,,,
1322,U,"The coronavirus pandemic is tapping into our worst fears and early traumas, says psychotherapist Dr. Bethany Marshall",3,,,,
1323,U,Trump administration expects coronavirus test availability to increase,2,,,,
1332,F,There is a connection between COVID-19 outbreak and 5G technology,3,,,,
1338,F,The lockdown due to Coronavirus has led to the reemergence of a large flock of birds at the riverfront in Ahmedabad,3,,,,
1341,F,"WhatsApp group admins were detained for sharing coronavirus messages in Dadar, Mumbai",2,,,,
1343,F,"Two audio clips stating that the Mumbai police commissioner is going to enforce strict actions during the 21 day lockdown in India and that there will be a spike in cases after March 27, 2020",2,,,,
1345,F,Video shows re-opened wet market in China ,2,,,,
1355,F,Video clip of a massive stadium converted into a graveyard claimed to be scenes from Italy related to ongoing COVID19 outbreak,2,,,,
1360,F,You shouldn’t open your windows,2,,,,
1361,F,The Indian Army has been called to control seven areas in Mumbai that are nor following the 21 day lockdown and are out of the Mumbai police’s control,3,,,,
1362,F,The Indian Home Ministry considers posting anything about Coronavirus as a punishable offence,3,,,,
1363,U,Two malaria medications work to treat COVID-19,2,,,,
1366,F,WHO admitted coronavirus is airbone transmitted cause is on the air for 8 hours,2,,,,
1371,F,"To defeat the coronavirus, China had built a thousand bed hospital in 10 days, while India has prepared a modern hospital of 6370 beds overnight, at a very low cost",2,,,,
1377,F,"The new coronavirus COVID-19 is a US biological weapon against China and Italy ; Milorad Dodik, the Serb member of the BiH presidency, is infected with COVID-19",3,,,,
1381,F,There is now a COVID19 cure from USA,3,,,,
1384,F,Viral video shows a man having great difficulty breathing. Even the medical team keeps a safe distance from this man. These videos are shared as patient suffering from COVID-19,2,,,,
1394,F,Tamil Nadu Govt ordered to re-open TASMAC bars,3,,,,
1414,F,The WHO allegedly announced that face masks do not protect and are not effective for walking on the street,3,,,,
1418,F,"The Brazilian Government is handling a 600 brazilian reais monthly COVID-19 emergency allowance to poor citizens. To access it, you need to fill out an oficial form (link to the form)",3,,,,
1424,U,US Defense Secretary Mark Esper has signed an order freezing the movements of all US troops overseas due to the coronavirus pandemic,2,,,,
1428,F,"Tips from Professor Wong Kin-Chung to delay the progress of COVID-19 condition: rinsing mouth with cold salty water; drinking water and red wine; taking vitamin C; having chicken soup, shiitake mushroom, astragalus, codonopsis, and ginseng",2,,,,
1437,U,"very respirator mask that's available right now should be going to a healthcare worker on the front lines, caring for coronavirus-infected patients, and should not be sold in stores to consumers",2,,,,
1440,F,"Timings for sale of milk, newspapers, grocery and medical stores have been issued by the Mumbai Police commissioner",2,,,,
1442,F,The Chinese President Visits A Mosque To Ask Muslims’ Prayers To Fight coronavirus,3,,,,
1443,F,This Man Travelled Alone On A Plane To China,3,,,,
1444,F,Videos showing police raids or army raids against people who don’t respect confinement measures in Algeria or Morrocco,2,,,,
1447,F,The Sudanese Minister Did Put A Mask While Meeting The Chinese Ambassador,3,,,,
1451,F,Three Misleading Pictures of coronavirus Hospitals In China,3,,,,
1458,F,Twenty Million Chinese Convert To Islam After coronavirus,2,,,,
1468,F,The State of Qatar Did Not Report Any Infection Cases With COVID-19,3,,,,
1478,F,The Success of An Egyptian Serum In Treating coronavirus,3,,,,
1479,F,"Those in Sector 5 Harola, Noida who came in contact with Tablighi Jamaat members were quarantined",3,,,,
1481,F,"Vijayan was participating in Prime Minister Narendra Modi's call to observe a blackout and light candles and lamps on April 5, 2020 to dispel the darkness brought about by the COVID-19 pandemic",2,,,,
1486,F,The World Health Organisation (WHO) has come up with a protocol and procedure for the COVID-19 lockdown and its subsequent implication that the lockdown in the country will extend till June end is false,3,,,,
1489,F,"Whales spotted at Bombay high oil rig! Following the lockdown and the ensuing restricted movement in the country, the wildlife is reclaiming their habitats",2,,,,
1494,F,Tea made with lemon and bicarbonate (baking soda) alkalize the immune system as it becomes acidic in the night and that Israel has no deaths as Israelis regularly drink this concoction,3,,,,
1496,F,The compounds in green tea can cure COVID-19,3,,,,
1504,F,The activist Trupti Desai was arrested while trying to buy liquor during a nationwide lockdown,3,,,,
1508,F,Turkish president Erdogan Revealed A Mask That Kills coronavirus In A Minute,2,,,,
1512,F,Today at Ahmedabad Riverfront hundreds of birds flying together in coordination... See how nature is celebrating the peaceful coexistence of Human and Non-human beings in Corona regime,2,,,,
1517,F,"The baby after being born, said every Indian should apply turmeric paste on the toe nail of their right foot to end the Coronavirus outbreak",3,,,,
1526,F,The Bombay High Court (HC) has ordered an extension of the ongoing lockdown in the state till April 30,3,,,,
1538,F,US President Donald Trump were thanking pharma company Roche because a vaccine against the deadly novel Coronavirus is ready,2,,,,
1544,F,"Voice in Chinese mandarin translated!!! This is a restaurant in China,human now start to eat human babies, there are two restaurants serving human baby soup, this is a 5 to 6 month old baby",2,,,,
